event_id,event_recurring_id,event_name,event_subtitle,event_start_date,event_end_date,event_cost,event_location,event_address,event_city,event_state,event_zip,event_content,event_minutes_bit,event_agenda_bit,event_download_bit,event_hompage_bit,event_multi_bit,event_notify_bit,event_thumbnail_cmt_image_id,event_notify_date,event_date,event_user,event_live,,,,
15982,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.4,235,0,,
17945,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.5,273,0,
17995,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.5,273,1,
18011,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:23.0,273,1,
17929,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:23.0,273,0,
14818,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.3,235,1,,
14765,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.3,235,0,,
17963,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.1,273,0,
17978,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.1,273,1,
15983,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.5,235,0,,
16028,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.5,235,1,,
17946,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.5,273,0,
17996,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.5,273,1,
18012,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:23.1,273,1,
17930,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:23.1,273,0,
15921,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.8,235,0,,
15942,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.8,235,1,,
16029,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.5,235,1,,
15984,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.5,235,0,,
14766,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.3,235,0,,
14819,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.3,235,1,,
15985,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.6,235,0,,
16030,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.6,235,1,,
15941,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.9,235,1,,
15922,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.9,235,0,,
16031,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.6,235,1,,
15986,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.6,235,0,,
14820,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.4,235,1,,
14767,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.4,235,0,,
15987,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.7,235,0,,
16032,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.7,235,1,,
15923,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.9,235,0,,
15940,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.9,235,1,,
16033,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.7,235,1,,
15988,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.7,235,0,,
14768,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.4,235,0,,
14821,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.4,235,1,,
15989,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.8,235,0,,
16004,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.8,235,1,,
15939,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.0,235,1,,
15924,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.0,235,0,,
16005,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.8,235,1,,
15990,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.8,235,0,,
14822,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.5,235,1,,
14769,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.5,235,0,,
15991,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.9,235,0,,
16006,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.9,235,1,,
15925,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.0,235,0,,
15938,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.0,235,1,,
16007,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.9,235,1,,
15992,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.9,235,0,,
14770,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.6,235,0,,
14823,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.6,235,1,,
15993,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.0,235,0,,
16008,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.0,235,1,,
15937,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.1,235,1,,
15926,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.1,235,0,,
16009,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.1,235,1,,
15994,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.1,235,0,,
14824,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.6,235,1,,
14771,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.6,235,0,,
15995,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.1,235,0,,
16010,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.1,235,1,,
15927,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.1,235,0,,
15936,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.1,235,1,,
16011,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.2,235,1,,
15996,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.2,235,0,,
14809,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.7,235,1,,
14772,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.7,235,0,,
15997,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.2,235,0,,
16012,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.2,235,1,,
15935,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.2,235,1,,
15928,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.2,235,0,,
16013,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.3,235,1,,
15998,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.3,235,0,,
14808,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.7,235,1,,
14773,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.7,235,0,,
15999,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.3,235,0,,
16014,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.3,235,1,,
15934,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.3,235,1,,
15929,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.3,235,0,,
16015,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.4,235,1,,
16000,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.4,235,0,,
14807,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.8,235,1,,
14774,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.8,235,0,,
16001,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.4,235,0,,
16016,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.4,235,1,,
15933,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.3,235,1,,
15930,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.3,235,0,,
16017,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.5,235,1,,
16002,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.5,235,0,,
14806,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.9,235,1,,
14775,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.9,235,0,,
16003,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.5,235,0,,
16018,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:12.5,235,1,,
15931,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.4,235,0,,
15932,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:11.4,235,1,,
14805,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.9,235,1,,
14776,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.9,235,0,,
14777,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:09.0,235,0,,
14804,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:09.0,235,1,,
14778,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:09.0,235,0,,
14803,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:09.0,235,1,,
14802,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:09.1,235,1,,
14779,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:09.1,235,0,,
14780,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:09.1,235,0,,
